,address,adm-fees,garage-places,price,rooms,square-foot,neighborhood,city,latitude,longitude,rand
3854,Rua Santo Amaro ,230.0,1,294773.0,3,62, Sagrada Família, Belo Horizonte ,-19.9011515,-43.9166418,0.12351393787870191
3855,"Rua Tomé de Souza, 291 ",700.0,2,983930.0,3,85, Funcionários, Belo Horizonte ,-19.9388244,-43.9274451,0.05539407226548998
3856,Rua dos Astecas ,80.0,2,256485.0,2,138, Santa Mônica, Belo Horizonte ,-19.8318276,-43.9768727,0.9295330397574275
3857,"Rua Araguari, 766 ",,4,3756307.0,12,600, Barro Preto, São Paulo ,-19.9304083,-43.9514156,0.7384604242652095
3858,Rua General Andrade Neves ,450.0,2,1146092.0,2,182, Gutierrez, Belo Horizonte ,-19.9313904,-43.9613745,0.6118728117673984
3859,Avenida Otacílio Negrão de Lima ,,10,1406545.0,--,1200, Bandeirantes, Belo Horizonte ,-19.8609803,-43.9768403,0.7212076835556663
3860,"Avenida Novara, 001 ",,8,12647.0,6,500, Bandeirantes, Belo Horizonte ,-19.8602566,-43.9880343,0.4969507663204896
3861,Rua Geraldo Pongellupe ,10.0,1,277761.0,2,50, Novo Letícia, Belo Horizonte ,-19.7991288,-43.9767419,0.1104571616163762
3862,"Avenida Dom José Gaspar, 459 ",545.0,2,2094.0,3,100, Coração Eucarístico, Belo Horizonte ,-19.9260318,-43.9927246,0.6349128244728991
3863,Rua Rafael Magalhães ,1300.0,2,1075764.0,3,95, Santo Antônio, Belo Horizonte ,-19.9416592,-43.9459406,0.3238320703316868
3864,"Rua Gonçalves Dias, 1914 ",,2,1601313.0,3,91, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407,0.02056824380812905
3865,Rua Professor Ricardo Pinto ,120.0,1,464379.0,3,105, Itapoã, Belo Horizonte ,-19.8379861,-43.9551612,0.05663246487183826
3866,Rua Grão Pará ,,1,547929.0,1,43, Santa Efigênia, Belo Horizonte ,-19.9220194,-43.9214366,0.4151903657192445
3867,"Rua Doutor Cinyras Ladeira, 135 ",,2,521944.0,3,100, Heliópolis, Belo Horizonte ,-19.842733,-43.937273,0.3466184942563981
3868,Rua Antônio de Albuquerque ,1.0,2,903448.0,3,64, Savassi, Belo Horizonte ,-19.936584,-43.9421163,0.4360447840755547
3869,"Rua dos Tamoios, 1071 ",,--,65747.0,--,25, Centro, Belo Horizonte ,-19.9182693,-43.9476876,0.9539934432235474
3870,"Rua Lavras, 438 ",1715.0,4,2668590.0,4,160, São Pedro, Belo Horizonte ,-19.9481626,-43.9382658,0.11912701488521626
3871,Rua La Plata ,1760.0,4,3838860.0,4,237, Sion, Belo Horizonte ,-19.9542202,-43.9328012,0.5802701716070614
3872,"Rua José Hemetério Andrade, 356 ",350.0,1,288058.0,3,67, Buritis, Belo Horizonte ,-19.9786425,-43.9631117,0.07915435672493831
3873,"Rua Catalunha, 213 ",,4,558796.0,3,155, Santa Terezinha, Belo Horizonte ,-19.8729617,-44.0104594,0.6415789850545222
3874,Rua Ministro Oliveira Salazar ,200.0,2,367207.0,3,360, Santa Mônica, Belo Horizonte ,-19.8175291,-43.9740618,0.6573517355350031
3875,"Rua Doutor Lucídio Avelar, 246 ",1200.0,2,1126916.0,3,208, Buritis, Belo Horizonte ,-19.9714927,-43.9659325,0.4991379249799558
3876,"Rua Germano Torres, 16 ",344.0,2,592351.0,1,53, Carmo, Belo Horizonte ,-19.9409641,-43.9304809,0.8470179361737584
3877,Avenida Flávio dos Santos ,350.0,2,788549.0,2,128, Floresta, Belo Horizonte ,-19.9143766,-43.9255042,0.7693822075827589
3878,"Praça das Constelações, 79 ",,2,1053540.0,3,120, Santa Lúcia, Belo Horizonte ,-19.9614988,-43.946213906916434,0.8375257367290748
3879,"Rua Passa Tempo, 364 ",1190.0,2,1126379.0,4,125, Carmo, Belo Horizonte ,-19.9458256,-43.9307955,0.3775623085344605
3880,Rua dos Carijós ,,--,93292.0,--,30, Centro, Belo Horizonte ,-19.9199467,-43.9351965,0.6614512557048003
3881,"Rua Vitório Magnavacca, 105 ",650.0,2,869869.0,3,196, Buritis, Belo Horizonte ,-19.9681394,-43.9655884,0.29699450234532065
3882,Rua Bernardo Guimarães ,1.0,2,1208972.0,2,67, Funcionários, Belo Horizonte ,-19.927333,-43.9477878,0.8233399937496908
3883,Rua dos Tamoios ,,--,116243.0,--,36, Centro, Belo Horizonte ,-19.9182693,-43.9476876,0.6243231452125215
3884,"Rua Pedra Bonita, 404 ",,1,1414569.0,4,116, Prado, Belo Horizonte ,-19.9323528,-43.9645172,0.7880765291817917
3885,Rua Alga Vermelha ,400.0,1,547456.0,3,124, Jardim Guanabara, Belo Horizonte ,-19.8284095,-43.9397953,0.6479898439213004
3886,"Rua Doadora Eliane Stancioli, 64 ",380.0,2,540426.0,3,110, Buritis, Belo Horizonte ,-19.9765612,-43.9694413,0.7483972469837327
3887,"Rua Itacaiunas, 0 ",,3,2369357.0,4,373, Buritis, Belo Horizonte ,-19.9765215,-43.9615408,0.2826533004245041
3888,Rua João Antônio Azeredo ,,4,4607840.0,4,400, Belvedere, Belo Horizonte ,-19.9709536,-43.9409204,0.9684160730331891
3889,Avenida Bias Fortes ,,4,1149815.0,--,172, Lourdes, Belo Horizonte ,-19.9320955,-43.9393472,0.5559273919513881
3890,Rua Sílvio de Oliveira Martins ,1000.0,3,1692294.0,4,283, Buritis, Belo Horizonte ,-19.9738876,-43.9697931,0.2819570957330598
3891,Rua Boaventura ,2.0,10,2798490.0,--,660, Jaraguá, Belo Horizonte ,-19.8700087,-43.94948275136835,0.19396040738000242
3892,Rua Santa Rita Durão ,1.0,1,428536.0,1,27, Funcionários, Belo Horizonte ,-19.9344756,-43.9346452,0.016361010861210223
3893,Rua Barão de Macaúbas ,550.0,2,1120511.0,3,110, Santo Antônio, Belo Horizonte ,-19.9393724,-43.9451924,0.6719859992451603
3894,Avenida do Contorno ,1.0,1,580936.0,1,15, Santa Efigênia, Belo Horizonte ,-19.9156428,-43.9453796,0.6688980513442281
3895,"Rua Gentios, 50 ",1100.0,2,1179625.0,4,140, Coração de Jesus, Belo Horizonte ,-19.9505365,-43.9610159,0.796248218079595
3896,Rua dos Timbiras ,,6,3310686.0,5,159, Funcionários, Belo Horizonte ,-19.9302789,-43.9251047,0.03561919490251264
3897,Rua Genoveva de Souza ,400.0,2,657349.0,3,90, Sagrada Família, Belo Horizonte ,-19.9067997,-43.9216393,0.16041909742327054
3898,Rua Alumínio ,1350.0,5,1116168.0,4,155, Serra, Belo Horizonte ,-19.9390308,-43.9256143,0.6267471974295052
3899,"Rua Maria Heilbuth Surette, 904 ",250.0,2,494967.0,2,60, Buritis, Belo Horizonte ,-19.9671931,-43.9714445,0.5108601730339893
3900,Rua do Ouro ,1550.0,2,1189654.0,4,170, Serra, Belo Horizonte ,-19.947074,-43.9186245,0.3300377373835871
3901,Rua Rio Grande do Norte ,1000.0,--,317129.0,1,61, Savassi, Belo Horizonte ,-19.9302239,-43.9306127,0.7455260016243288
3902,Rua Marrocos ,,--,227856.0,3,61, Parque Leblon, Belo Horizonte ,-19.8245577,-43.9930228,0.39281315115225357
3903,"Rua Ovídio Andrade, 57 ",,4,1396092.0,3,129, Santo Antônio, Belo Horizonte ,-19.9418923,-43.9381324,0.16873836589691826
3904,"Rua Engenheiro Amaro Lanari, 220 ",,2,813207.0,2,63, Anchieta, Belo Horizonte ,-19.9510325,-43.9294902,0.29454300441828885
3905,Rua Bernardo Guimarães ,1.0,2,1730662.0,3,95, Funcionários, Belo Horizonte ,-19.927333,-43.9477878,0.9286103214163323
3906,Rua Jacinto ,,--,2007958.0,--,1100, Alto dos Pinheiros, Belo Horizonte ,-19.934994,-43.9986489,0.40885102317629185
3907,Rua Washington ,1200.0,2,1020311.0,3,142, Sion, Belo Horizonte ,-19.9519089,-43.9352001,0.33678476796738854
3908,"Rua Nunes Vieira, 123 ",600.0,4,2829309.0,3,189, Santo Antônio, Belo Horizonte ,-19.9424153,-43.945949,0.8381146900448255
3909,Rua São Mateus ,383.0,2,526379.0,3,140, Sagrada Família, Belo Horizonte ,-19.9995382,-44.01046,0.08165501432691447
3910,Rua Pedro Rocha Possas ,,1,248579.0,2,57, Mantiqueira, Belo Horizonte ,-19.7987873,-43.9855706,0.8937308046814455
3911,Rua Pedro Rocha Possas ,10.0,1,240022.0,2,57, Mantiqueira, Belo Horizonte ,-19.7987873,-43.9855706,0.48428613754097527
3912,Rua Senador Pompéo ,800.0,1,634514.0,3,116, Serra, Belo Horizonte ,-19.9361721,-43.9202723,0.536613724211784
3913,Rua Viçosa ,330.0,1,436771.0,2,70, São Pedro, Belo Horizonte ,-19.9426291,-43.93817,0.493980018560934
3914,Rua dos Javaês ,,1,415834.0,2,70, Santa Mônica, Belo Horizonte ,-19.8256449,-43.9822843,0.2387453806221006
3915,Avenida do Contorno ,730.0,1,760848.0,2,142, Funcionários, Belo Horizonte ,-19.9156428,-43.9453796,0.8882467531625174
3916,Rua Ouro Preto ,1.0,3,2129111.0,4,126, Santo Agostinho, Belo Horizonte ,-19.9190479,-43.949625,0.7599720696415745
3917,Rua Mucuri ,1.0,3,1273571.0,3,157, Floresta, Belo Horizonte ,-19.9187008,-43.9268711,0.7923248440736419
3918,Rua Jacuí ,350.0,1,320473.0,3,60, Floresta, Belo Horizonte ,-19.8777593,-43.9290751,0.6113408281957634
3919,"Rua Engenheiro Alberto Pontes, 366 ",800.0,2,922160.0,4,138, Buritis, Belo Horizonte ,-19.9689271,-43.9668895,0.11036551736873068
3920,Rua Newton Pinto de Souza ,,3,1018321.0,3,399, Santa Mônica, Belo Horizonte ,-19.8245133,-43.9758532,0.9802412522806032
3921,"Rua Oliveira, 344 ",400.0,2,656230.0,4,149, Cruzeiro, Belo Horizonte ,-19.9209465,-43.984636,0.9314537331257373
3922,Rua São Paulo ,850.0,--,708264.0,4,230, Centro, Belo Horizonte ,-19.914782,-43.9388011,0.4236055234766114
3923,Avenida Francisco Sales ,,--,2825.0,--,55, Floresta, Belo Horizonte ,-19.9221979,-43.927814,0.29983500610150193
3924,Rua São Lázaro ,250.0,3,473058.0,3,80, Sagrada Família, Belo Horizonte ,-19.8963926,-43.9254451,0.26327420732717466
3925,Rua dos Timbiras ,1119.0,3,1469544.0,4,113, Funcionários, Belo Horizonte ,-19.9302789,-43.9251047,0.30418731287616474
3926,Rua João Gualberto de Abreu ,100.0,1,483268.0,3,127, São João Batista, Belo Horizonte ,-19.8196551,-43.9609493,0.5063882690202324
3927,"Rua Patagônia, 500 ",1280.0,3,791861.0,3,116, Sion, Belo Horizonte ,-19.9592013,-43.9350687,0.818824714510877
3928,Rua Tapirapes ,10.0,2,467378.0,3,62, Santa Mônica, Belo Horizonte ,-19.8299416,-43.9750398,0.8623832921906791
3929,Rua Alagoas ,615.0,1,571328.0,1,48, Savassi, Belo Horizonte ,-19.9314695,-43.9350021,0.2025093721123128
3930,Rua Mata da Corda ,,4,4073844.0,4,580, Mangabeiras, Belo Horizonte ,-19.9489247,-43.9180721,0.3162320027030361
3931,Rua Stella Hanriot ,380.0,2,485171.0,3,110, Buritis, Belo Horizonte ,-19.9715766,-43.9715633,0.2830521694500727
3932,Rua Deputado Fábio Vasconcelos ,1.0,--,1088780.0,1,104, Buritis, Belo Horizonte ,-19.9730475,-43.9764798,0.668164794296365
3933,Avenida Bernarda Silvestre ,,1,424034.0,3,72, Rio Branco, Belo Horizonte ,-19.8158239,-43.9828353,0.811544051384141
3934,Rua São João do Paraíso ,600.0,2,666095.0,3,96, Sion, Belo Horizonte ,-19.9547445,-43.9334083,0.1948711635389685
3935,Rua Monte Sião ,350.0,1,407563.0,3,90, Serra, Belo Horizonte ,-19.9370317,-43.9191848,0.644670223336239
3936,Avenida Barão Homem de Melo ,,2,463971.0,--,49, Nova Granada, Belo Horizonte ,-19.9339514,-43.9719187,0.1800207225102094
3937,Rua Pernambuco ,780.0,1,932326.0,3,120, Savassi, Belo Horizonte ,-19.9282957,-43.9329987,0.6540751962241594
3938,"Avenida João Rolla Filho, 174 ",220.0,1,282145.0,3,80, Diamante, Belo Horizonte ,-19.9936702,-44.0233547,0.2858128554881
3939,"Rua Marco Aurélio de Miranda, 406 ",,--,185684.0,--,35, Buritis, Belo Horizonte ,-19.9739157,-43.9678046,0.6052458188066256
3940,Rua Joinville ,10.0,1,228845.0,2,44, Copacabana, Belo Horizonte ,-19.837269,-43.9826433,0.4997729832691158
3941,Rua Ramalho Ortigão ,10.0,2,477833.0,2,50, Santa Branca, Belo Horizonte ,-19.8327541,-43.9664751,0.13828977702680523
3942,Rua Eclipse ,,3,1293273.0,4,234, Santa Lúcia, Belo Horizonte ,-19.9683968,-43.9538138,0.7570278731808234
3943,Rua São Paulo ,816.0,1,394482.0,1,69, Lourdes, Belo Horizonte ,-19.914782,-43.9388011,0.6024004739683534
3944,Rua Tenente Anastácio de Moura ,750.0,1,733126.0,3,95, Santa Efigênia, Belo Horizonte ,-19.9291188,-43.9177972,0.4550961501434062
3945,"Rua Martim de Carvalho, 410 ",1730.0,2,2004583.0,4,200, Santo Agostinho, Belo Horizonte ,-19.9311733,-43.9479411,0.7916664915597031
3946,Rua Itaí ,250.0,2,431542.0,3,98, Santa Efigênia, Belo Horizonte ,-19.9218382,-43.9101032,0.5077895717155106
3947,Rua Patagônia ,720.0,2,1015475.0,3,87, Sion, Belo Horizonte ,-19.9592013,-43.9350687,0.28305048229573193
3948,"Rua Ulisses Marcondes Escobar, 401 ",938.0,3,1069529.0,4,160, Buritis, Belo Horizonte ,-19.970196,-43.9695053,0.258196045800248
3949,"Rua Rio Grande do Sul, 1157 ",1650.0,2,1013906.0,3,91, Santo Agostinho, Belo Horizonte ,-19.9227162,-43.946463,0.39220432544455097
3950,Rua Ipatinga ,800.0,2,813896.0,4,130, Anchieta, Belo Horizonte ,-19.9467188,-43.9253213,0.627080944033365
3951,"Rua Santo Antônio do Monte, 139 ",300.0,1,899323.0,4,150, Santo Antônio, Belo Horizonte ,-19.9472748,-43.9410432,0.24154265664433328
3952,Rua Piranguçu ,,4,742006.0,4,251, Conjunto Celso Machado, Belo Horizonte ,-19.8874787,-44.0098075,0.41548171559287306
3953,Rua Fausto Nunes Vieira ,2000.0,4,2892640.0,4,220, Belvedere, Belo Horizonte ,-19.9732179,-43.9362799,0.5705604551479533
3954,"Rua Clementino Viana Dotti, 159 ",828.0,3,722943.0,3,122, Buritis, Belo Horizonte ,-19.9729996,-43.968041,0.3136676516943462
3955,Rua José Félix Martins ,10.0,1,235989.0,2,50, Mantiqueira, Belo Horizonte ,-19.800743,-43.9838486,0.858720494953384
3956,"Rua dos Goitacazes, 300 ",1000.0,--,939580.0,4,196, Centro, Belo Horizonte ,-19.9222332,-43.9417274,0.7447494051475224
3957,Rua Benjamim Gonçalves Couto ,,3,646536.0,4,295, Floramar, Belo Horizonte ,-19.8377595,-43.9280729,0.7551913990914741
3958,Avenida Petrolina ,620.0,1,373818.0,2,53, Sagrada Família, Belo Horizonte ,-19.9035563,-43.9192199,0.6818189910196836
3959,Rua Franklin Figueiredo ,700.0,2,759963.0,2,68, Grajaú, Belo Horizonte ,-19.6253397,-43.2105444,0.3427331279797772
3960,Rua Gonçalves Dias ,,8,7353943.0,--,668, Lourdes, Belo Horizonte ,-19.9311846,-43.9376407,0.4812841241533852
3961,Rua Raul Mendes ,300.0,1,440957.0,2,53, Santa Tereza, Belo Horizonte ,-19.9155973,-43.9265144,0.9177558876369734
3962,Rua Grão Mogol ,750.0,3,851829.0,3,157, Carmo, Belo Horizonte ,-19.9510708,-43.9349719,0.3577169416730762
3963,"Rua Minas Novas, 14 ",830.0,2,937190.0,2,84, Cruzeiro, Belo Horizonte ,-19.9404018,-43.9274465,0.3050683225513292
3964,"Rua Grajaú, 114 ",400.0,1,655162.0,2,75, Anchieta, Belo Horizonte ,-19.9505112,-43.9265493,0.49406389231852965
3965,Rua Elson Nunes de Souza ,830.0,2,1045795.0,4,110, Castelo, Belo Horizonte ,-19.889424,-43.9943234,0.8840348085034617
3966,"Rua Antônio de Albuquerque, 54 ",,1,426444.0,1,24, Savassi, Belo Horizonte ,-19.936584,-43.9421163,0.49443687212056775
3967,"Rua Santa Maria Itabira, 200 ",692.0,1,498201.0,1,54, Sion, Belo Horizonte ,-19.6348873,-43.2169605,0.07113748965357047
3968,Rua Pedra Coral ,,1,295637.0,2,65, Rio Branco, Belo Horizonte ,-19.8136274,-43.9843688,0.4587999018939759
3969,Rua Boa Esperança ,847.0,3,1779199.0,4,269, Carmo, Belo Horizonte ,-19.948816,-43.9329524,0.11999623934582948
3970,"Rua Jacuí, 66 ",270.0,1,412175.0,3,70, Floresta, Belo Horizonte ,-19.8777593,-43.9290751,0.7764307697678523
3971,Rua Manoel Sabino Nogueira ,,2,551783.0,3,116, Palmares, Belo Horizonte ,-19.8702114,-43.9308739,0.49547853786573204
3972,"Rua Ignácio Alves Martins, 78 ",,2,399018.0,2,56, Buritis, Belo Horizonte ,-19.9770043,-43.9776638,0.05313790275757435
3973,Rua Coronel Júlio Pinto ,,--,680971.0,3,79, Sagrada Família, Belo Horizonte ,-19.9075785,-43.9269909,0.9468660478627204
3974,Rua Dona Queridinha ,10.0,2,645849.0,3,84, Itapoã, Belo Horizonte ,-19.837092,-43.9623659,0.7427104521799626
3975,Rua Castelo Setúbal ,,4,1748795.0,3,200, Castelo, Belo Horizonte ,-19.8815384,-43.9941084,0.6586343747624752
3976,"Rua Gonçalves Dias, 615 ",930.0,2,1252218.0,3,102, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.383796852904012
3977,Rua Itajubá ,210.0,1,373470.0,3,66, Floresta, Belo Horizonte ,-19.9111658,-43.9295436,0.6709529425568669
3978,Rua dos Crenaques ,250.0,2,551651.0,3,154, Santa Mônica, Belo Horizonte ,-19.8244126,-43.9812155,0.2581797980943241
3979,Rua Antônio de Albuquerque ,1500.0,1,371125.0,1,39, Savassi, Belo Horizonte ,-19.936584,-43.9421163,0.4192350806940345
3980,Rua Araguari ,,2,1015389.0,2,66, Santo Agostinho, Belo Horizonte ,-19.9304083,-43.9514156,0.5757902769171238
3981,Rua Barão de Saramenha ,,2,998341.0,3,178, Santa Tereza, Belo Horizonte ,-19.9109893,-43.9144903,0.09267934133940592
3982,Rua Laerte Lopes da Rocha ,,2,609458.0,3,129, Diamante, Belo Horizonte ,-19.9941476,-44.0198281,0.9501523476912105
3983,"Rua Antônio de Albuquerque, 1177 ",2880.0,3,3216330.0,4,260, Lourdes, Belo Horizonte ,-19.936584,-43.9421163,0.9123325772637133
3984,Rua Pium,4200.0,4,6389419.0,4,460,I, 22 ,-19.9514868,-43.9301243,0.9428386775081408
3985,"Rua Maria Heilbuth Surette, 1193 ",743.0,3,521730.0,3,81, Buritis, Belo Horizonte ,-19.9671931,-43.9714445,0.46659969249514877
3986,Avenida Augusto de Lima ,690.0,--,392037.0,2,87, Centro, Belo Horizonte ,-19.9230616,-43.9441556,0.20107003357440367
3987,Rua Vitório Magnavacca ,870.0,3,1007436.0,4,200, Buritis, Belo Horizonte ,-19.9681394,-43.9655884,0.2562656730512839
3988,"Rua Líbero Leone, 620 ",950.0,4,1290926.0,4,200, Buritis, Belo Horizonte ,-19.9743233,-43.963421,0.7356888119663791
3989,Rua Santo Antônio ,,1,173592.0,2,45, São João Batista, Belo Horizonte ,-19.8282851,-44.00698,0.9718559034739244
3990,Rua Major Lopes ,2200.0,3,3654556.0,4,350, São Pedro, Belo Horizonte ,-19.9475495,-43.9353399,0.42048739934827106
3991,Rua Dona Nancy de Vasconcelos Gomes ,400.0,2,826442.0,3,168, Sagrada Família, Belo Horizonte ,-19.9109705,-43.9200598,0.558628159268682
3992,"Rua José Hemetério Andrade, 356 ",420.0,1,311747.0,3,67, Buritis, Belo Horizonte ,-19.9786425,-43.9631117,0.9902826558466956
3993,"Rua dos Otoni, 310 ",1000.0,2,1449537.0,3,113, Santa Efigênia, Belo Horizonte ,-19.86409,-43.9327907,0.15028331227325642
3994,Rua Formosa ,300.0,1,360793.0,2,75, Santa Tereza, Belo Horizonte ,-19.9114159,-43.9184782,0.2747932491523417
3995,"Rua Eli Seabra Filho, 100 ",400.0,1,642646.0,2,70, Buritis, Belo Horizonte ,-19.9756218,-43.9749864,0.6844744725791769
3996,Rua Edith Araújo ,100.0,1,449307.0,2,90, Santa Amélia, Belo Horizonte ,-19.8366007,-43.9780483,0.9815318254296173
3997,Rua Henrique Furtado Portugal ,1100.0,2,772955.0,4,138, Buritis, Belo Horizonte ,-19.9722454,-43.9667316,0.5366457309338684
3998,Rua Senador Pompéo ,400.0,2,856930.0,2,62, Serra, Belo Horizonte ,-19.9361721,-43.9202723,0.4257398138993064
3999,Rua José Alves Maia ,,2,889098.0,3,176, Diamante, Belo Horizonte ,-19.9843791,-44.0311182,0.8546424176039854
4000,Rua Bernardo Guimarães ,1.0,2,994531.0,2,67, Funcionários, Belo Horizonte ,-19.927333,-43.9477878,0.10909801726547241
4001,"Rua Patagônia, 500 ",1100.0,2,719094.0,3,123, Sion, Belo Horizonte ,-19.9592013,-43.9350687,0.0629848902760426
4002,Rua Renato Nascimento ,,3,641078.0,4,290, Caiçaras, Belo Horizonte ,-19.8927819,-43.9680091,0.24698731118267092
4003,Avenida do Contorno ,663.0,1,885171.0,2,142, Serra, Belo Horizonte ,-19.9156428,-43.9453796,0.6469888856518327
4004,Rua Mato Grosso ,,--,216065.0,--,30, Barro Preto, Belo Horizonte ,-19.9173124,-43.9464026,0.8391691111943258
4005,Rua dos Bororós ,10.0,1,279875.0,2,49, Santa Mônica, Belo Horizonte ,-19.8264704,-43.982759,0.6614436872701711
4006,Avenida Bias Fortes ,640.0,--,1434691.0,5,300, Lourdes, Belo Horizonte ,-19.9320955,-43.9393472,0.9557594975882798
4007,"Avenida Barbacena, 600 ",,--,5465470.0,--,179, Santo Agostinho, Belo Horizonte ,-19.9262729,-43.9517869,0.7573483280841539
4008,"Rua Aquidaban, 1143 ",381.0,1,366749.0,3,57, Padre Eustáquio, Belo Horizonte ,-19.9201258,-43.9718957,0.830624463976686
4009,Rua Caraça ,,4,2439166.0,4,357, Serra, Belo Horizonte ,-19.9430505,-43.9141262,0.6427982892126168
4010,Rua Verdum ,300.0,1,337565.0,3,65, Grajaú, Belo Horizonte ,-19.9414828,-43.9643774,0.4428801015293655
4011,"Rua Paulista, 928 ",,2,543836.0,3,105, Fernão Dias, Belo Horizonte ,-19.8670029,-43.9174447,0.09868863827462226
4012,Rua Ourissanga ,1000.0,1,798555.0,3,92, Floresta, Belo Horizonte ,-19.9198542,-43.9266658,0.8304508000522948
4013,Rua Professor Estevão Pinto ,1734.0,3,1467326.0,4,168, Serra, Belo Horizonte ,-19.9354541,-43.9252254,0.2871239254409703
4014,Rua Tomé de Souza ,1800.0,1,966236.0,3,100, Funcionários, Belo Horizonte ,-19.9388244,-43.9274451,0.23529785836421924
4015,"Avenida Luíz Paulo Franco, 1065 ",,--,450478.0,--,56, Belvedere, Belo Horizonte ,-19.9747374,-43.9422752,0.5507183939057034
4016,"Rua Arapari, 74 ",,2,763072.0,3,158, São Geraldo, Belo Horizonte ,-19.8973866,-43.8938663,0.1508132535486375
4017,"Rua dos Aimorés, 2414 ",,1,832382.0,1,43, Santo Agostinho, Belo Horizonte ,-19.9245137,-43.9538877,0.8118634241029514
4018,Rua Fernandes Tourinho ,610.0,2,1301118.0,2,62, Funcionários, Belo Horizonte ,-19.9393917,-43.9358894,0.5618961253355641
4019,Rua dos Tumucumaques ,250.0,1,251230.0,3,59, Santa Mônica, Belo Horizonte ,-19.8297531,-43.9776167,0.16577189363561284
4020,Rua Coronel Praes ,395.0,2,865009.0,3,94, Sagrada Família, Belo Horizonte ,-19.894934,-43.9240027,0.5334480849478135
4021,Rua Vereador Orlando Bonfim ,10.0,2,954379.0,4,42, Planalto, Belo Horizonte ,-19.836335,-43.9508881,0.5124131827786179
4022,"Rua Gonçalves Dias, 480 ",750.0,--,585252.0,3,103, Funcionários, Belo Horizonte ,-19.9311846,-43.9376407,0.9439095610791003
4023,"Rua Santa Catarina, 502 ",471.0,1,588071.0,1,41, Lourdes, Belo Horizonte ,-19.9232479,-43.9438549,0.8802263863292055
4024,Rua Bambuí ,550.0,3,1466176.0,3,164, Serra, Belo Horizonte ,-19.9521977,-43.9262572,0.4545011376699193
4025,Rua Santa Rita Durão ,1070.0,1,941367.0,3,120, Savassi, Belo Horizonte ,-19.9344756,-43.9346452,0.07490521841623499
4026,Rua Ramalho Ortigão ,10.0,2,478140.0,2,50, Santa Branca, Belo Horizonte ,-19.8327541,-43.9664751,0.9834650898880256
4027,"Rua Comendador Viana, 1 ",,6,3272250.0,5,730, Mangabeiras, Belo Horizonte ,-19.9527607,-43.9173317,0.09237368886622177
4028,"Rua Ferreira Alves, 130 ",,2,465896.0,4,170, União, Belo Horizonte ,-19.8818429,-43.9162467,0.9460559188378819
4029,Rua São Paulo ,1050.0,1,611614.0,2,61, Lourdes, Belo Horizonte ,-19.914782,-43.9388011,0.7618106323760391
